ix,iy,iz,x,y,z,posErr,ok
12,22,7,-7.906884,27.945653,-5.295653,0.000000,1
13,22,7,-7.144131,27.945653,-5.295653,0.000000,1
14,22,7,-6.381377,27.945653,-5.295653,0.000000,1
15,22,7,-5.618623,27.945653,-5.295653,0.000000,1
16,22,7,-4.855869,27.945653,-5.295653,0.000000,1
17,22,7,-4.093116,27.945653,-5.295653,0.000000,1
18,22,7,-3.330362,27.945653,-5.295653,0.000000,1
19,22,7,-2.567608,27.945653,-5.295653,0.000000,1
20,22,7,-1.804854,27.945653,-5.295653,0.000000,1
21,22,7,-1.042100,27.945653,-5.295653,0.000000,1
22,22,7,-0.279347,27.945653,-5.295653,0.000000,1
23,22,7,0.483407,27.945653,-5.295653,0.000000,1
24,22,7,1.246161,27.945653,-5.295653,0.000000,1
25,22,7,2.008915,27.945653,-5.295653,0.000052,1
26,22,7,2.771668,27.945653,-5.295653,0.082617,0
27,22,7,3.534422,27.945653,-5.295653,0.581749,0
28,22,7,4.297176,27.945653,-5.295653,1.150427,0
29,22,7,5.059930,27.945653,-5.295653,1.739363,0
0,23,7,-17.059930,28.708407,-5.295653,3.691189,0
1,23,7,-16.297176,28.708407,-5.295653,3.075735,0
2,23,7,-15.534422,28.708407,-5.295653,2.475254,0
3,23,7,-14.771668,28.708407,-5.295653,1.891824,0
4,23,7,-14.008915,28.708407,-5.295653,1.327850,0
5,23,7,-13.246161,28.708407,-5.295653,0.786111,0
6,23,7,-12.483407,28.708407,-5.295653,0.273940,0
7,23,7,-11.720653,28.708407,-5.295653,0.005094,1
8,23,7,-10.957900,28.708407,-5.295653,0.000007,1
9,23,7,-10.195146,28.708407,-5.295653,0.000000,1
10,23,7,-9.432392,28.708407,-5.295653,0.000000,1
11,23,7,-8.669638,28.708407,-5.295653,0.000000,1
12,23,7,-7.906884,28.708407,-5.295653,0.000000,1
13,23,7,-7.144131,28.708407,-5.295653,0.000000,1
14,23,7,-6.381377,28.708407,-5.295653,0.000000,1
15,23,7,-5.618623,28.708407,-5.295653,0.000000,1
16,23,7,-4.855869,28.708407,-5.295653,0.000000,1
17,23,7,-4.093116,28.708407,-5.295653,0.000000,1
18,23,7,-3.330362,28.708407,-5.295653,0.000000,1
19,23,7,-2.567608,28.708407,-5.295653,0.000000,1
20,23,7,-1.804854,28.708407,-5.295653,0.000000,1
21,23,7,-1.042100,28.708407,-5.295653,0.000000,1
22,23,7,-0.279347,28.708407,-5.295653,0.000000,1
23,23,7,0.483407,28.708407,-5.295653,0.000000,1
24,23,7,1.246161,28.708407,-5.295653,0.000010,1
25,23,7,2.008915,28.708407,-5.295653,0.044128,0
26,23,7,2.771668,28.708407,-5.295653,0.462129,0
27,23,7,3.534422,28.708407,-5.295653,0.988036,0
28,23,7,4.297176,28.708407,-5.295653,1.538533,0
29,23,7,5.059930,28.708407,-5.295653,2.110165,0
0,24,7,-17.059930,29.471161,-5.295653,4.052620,0
1,24,7,-16.297176,29.471161,-5.295653,3.452470,0
2,24,7,-15.534422,29.471161,-5.295653,2.868205,0
3,24,7,-14.771668,29.471161,-5.295653,2.301906,0
4,24,7,-14.008915,29.471161,-5.295653,1.755947,0
5,24,7,-13.246161,29.471161,-5.295653,1.233034,0
6,24,7,-12.483407,29.471161,-5.295653,0.736238,0
7,24,7,-11.720653,29.471161,-5.295653,0.272888,0
8,24,7,-10.957900,29.471161,-5.295653,0.009295,1
9,24,7,-10.195146,29.471161,-5.295653,0.000046,1
10,24,7,-9.432392,29.471161,-5.295653,0.000000,1
11,24,7,-8.669638,29.471161,-5.295653,0.000000,1
12,24,7,-7.906884,29.471161,-5.295653,0.000000,1
13,24,7,-7.144131,29.471161,-5.295653,0.000000,1
14,24,7,-6.381377,29.471161,-5.295653,0.000000,1
15,24,7,-5.618623,29.471161,-5.295653,0.000000,1
16,24,7,-4.855869,29.471161,-5.295653,0.000000,1
17,24,7,-4.093116,29.471161,-5.295653,0.000000,1
18,24,7,-3.330362,29.471161,-5.295653,0.000000,1
19,24,7,-2.567608,29.471161,-5.295653,0.000000,1
20,24,7,-1.804854,29.471161,-5.295653,0.000000,1
21,24,7,-1.042100,29.471161,-5.295653,0.000000,1
22,24,7,-0.279347,29.471161,-5.295653,0.000003,1
23,24,7,0.483407,29.471161,-5.295653,0.000052,1
24,24,7,1.246161,29.471161,-5.295653,0.057124,0
25,24,7,2.008915,29.471161,-5.295653,0.442344,0
26,24,7,2.771668,29.471161,-5.295653,0.920703,0
27,24,7,3.534422,29.471161,-5.295653,1.427759,0
28,24,7,4.297176,29.471161,-5.295653,1.959722,0
29,24,7,5.059930,29.471161,-5.295653,2.513667,0
0,25,7,-17.059930,30.233915,-5.295653,4.443123,0
1,25,7,-16.297176,30.233915,-5.295653,3.858659,0
2,25,7,-15.534422,30.233915,-5.295653,3.290906,0
3,25,7,-14.771668,30.233915,-5.295653,2.741923,0
4,25,7,-14.008915,30.233915,-5.295653,2.214034,0
5,25,7,-13.246161,30.233915,-5.295653,1.709848,0
6,25,7,-12.483407,30.233915,-5.295653,1.232276,0
7,25,7,-11.720653,30.233915,-5.295653,0.784536,0
8,25,7,-10.957900,30.233915,-5.295653,0.371192,0
9,25,7,-10.195146,30.233915,-5.295653,0.053818,0
10,25,7,-9.432392,30.233915,-5.295653,0.000287,1
11,25,7,-8.669638,30.233915,-5.295653,0.000041,1
12,25,7,-7.906884,30.233915,-5.295653,0.000001,1
13,25,7,-7.144131,30.233915,-5.295653,0.000000,1
14,25,7,-6.381377,30.233915,-5.295653,0.000000,1
15,25,7,-5.618623,30.233915,-5.295653,0.000000,1
16,25,7,-4.855869,30.233915,-5.295653,0.000000,1
17,25,7,-4.093116,30.233915,-5.295653,0.000000,1
18,25,7,-3.330362,30.233915,-5.295653,0.000000,1
19,25,7,-2.567608,30.233915,-5.295653,0.000000,1
20,25,7,-1.804854,30.233915,-5.295653,0.000005,1
21,25,7,-1.042100,30.233915,-5.295653,0.000133,1
22,25,7,-0.279347,30.233915,-5.295653,0.002469,1
23,25,7,0.483407,30.233915,-5.295653,0.147492,0
24,25,7,1.246161,30.233915,-5.295653,0.522746,0
25,25,7,2.008915,30.233915,-5.295653,0.950021,0
26,25,7,2.771668,30.233915,-5.295653,1.409435,0
27,25,7,3.534422,30.233915,-5.295653,1.897426,0
28,25,7,4.297176,30.233915,-5.295653,2.410896,0
29,25,7,5.059930,30.233915,-5.295653,2.947048,0
0,26,7,-17.059930,30.996668,-5.295653,4.860563,0
1,26,7,-16.297176,30.996668,-5.295653,4.291968,0
2,26,7,-15.534422,30.996668,-5.295653,3.740812,0
3,26,7,-14.771668,30.996668,-5.295653,3.209113,0
4,26,7,-14.008915,30.996668,-5.295653,2.699120,0
5,26,7,-13.246161,30.996668,-5.295653,2.213332,0
6,26,7,-12.483407,30.996668,-5.295653,1.754493,0
7,26,7,-11.720653,30.996668,-5.295653,1.325593,0
8,26,7,-10.957900,30.996668,-5.295653,0.929838,0
9,26,7,-10.195146,30.996668,-5.295653,0.570680,0
10,26,7,-9.432392,30.996668,-5.295653,0.255223,0
11,26,7,-8.669638,30.996668,-5.295653,0.041854,0
12,26,7,-7.906884,30.996668,-5.295653,0.001035,1
13,26,7,-7.144131,30.996668,-5.295653,0.000730,1
14,26,7,-6.381377,30.996668,-5.295653,0.000202,1
15,26,7,-5.618623,30.996668,-5.295653,0.000085,1
16,26,7,-4.855869,30.996668,-5.295653,0.000068,1
17,26,7,-4.093116,30.996668,-5.295653,0.000110,1
18,26,7,-3.330362,30.996668,-5.295653,0.000320,1
19,26,7,-2.567608,30.996668,-5.295653,0.001150,1
20,26,7,-1.804854,30.996668,-5.295653,0.003220,1
21,26,7,-1.042100,30.996668,-5.295653,0.101481,0
22,26,7,-0.279347,30.996668,-5.295653,0.368052,0
23,26,7,0.483407,30.996668,-5.295653,0.701867,0
24,26,7,1.246161,30.996668,-5.295653,1.075294,0
25,26,7,2.008915,30.996668,-5.295653,1.483965,0
26,26,7,2.771668,30.996668,-5.295653,1.924545,0
27,26,7,3.534422,30.996668,-5.295653,2.393908,0
28,26,7,4.297176,30.996668,-5.295653,2.889153,0
29,26,7,5.059930,30.996668,-5.295653,3.407629,0
0,27,7,-17.059930,31.759422,-5.295653,5.302883,0
1,27,7,-16.297176,31.759422,-5.295653,4.750173,0
2,27,7,-15.534422,31.759422,-5.295653,4.215526,0
3,27,7,-14.771668,31.759422,-5.295653,3.700901,0
4,27,7,-14.008915,31.759422,-5.295653,3.208460,0
5,27,7,-13.246161,31.759422,-5.295653,2.740572,0
6,27,7,-12.483407,31.759422,-5.295653,2.299813,0
7,27,7,-11.720653,31.759422,-5.295653,1.888946,0
8,27,7,-10.957900,31.759422,-5.295653,1.510895,0
9,27,7,-10.195146,31.759422,-5.295653,1.168696,0
10,27,7,-9.432392,31.759422,-5.295653,0.865432,0
11,27,7,-8.669638,31.759422,-5.295653,0.604167,0
12,27,7,-7.906884,31.759422,-5.295653,0.388245,0
13,27,7,-7.144131,31.759422,-5.295653,0.223160,0
14,27,7,-6.381377,31.759422,-5.295653,0.116787,0
15,27,7,-5.618623,31.759422,-5.295653,0.066423,0
16,27,7,-4.855869,31.759422,-5.295653,0.056166,0
17,27,7,-4.093116,31.759422,-5.295653,0.079838,0
18,27,7,-3.330362,31.759422,-5.295653,0.149821,0
19,27,7,-2.567608,31.759422,-5.295653,0.279047,0
20,27,7,-1.804854,31.759422,-5.295653,0.464253,0
21,27,7,-1.042100,31.759422,-5.295653,0.697771,0
22,27,7,-0.279347,31.759422,-5.295653,0.975270,0
23,27,7,0.483407,31.759422,-5.295653,1.293611,0
24,27,7,1.246161,31.759422,-5.295653,1.649720,0
25,27,7,2.008915,31.759422,-5.295653,2.040525,0
26,27,7,2.771668,31.759422,-5.295653,2.463025,0
27,27,7,3.534422,31.759422,-5.295653,2.914352,0
28,27,7,4.297176,31.759422,-5.295653,3.391810,0
29,27,7,5.059930,31.759422,-5.295653,3.892902,0
0,28,7,-17.059930,32.522176,-5.295653,5.768123,0
1,28,7,-16.297176,32.522176,-5.295653,5.231175,0
2,28,7,-15.534422,32.522176,-5.295653,4.712810,0
3,28,7,-14.771668,32.522176,-5.295653,4.214915,0
4,28,7,-14.008915,32.522176,-5.295653,3.739553,0
5,28,7,-13.246161,32.522176,-5.295653,3.288957,0
6,28,7,-12.483407,32.522176,-5.295653,2.865528,0
7,28,7,-11.720653,32.522176,-5.295653,2.471810,0
8,28,7,-10.957900,32.522176,-5.295653,2.110463,0
9,28,7,-10.195146,32.522176,-5.295653,1.784210,0
10,28,7,-9.432392,32.522176,-5.295653,1.495784,0
11,28,7,-8.669638,32.522176,-5.295653,1.247835,0
12,28,7,-7.906884,32.522176,-5.295653,1.042847,0
13,28,7,-7.144131,32.522176,-5.295653,0.883027,0
14,28,7,-6.381377,32.522176,-5.295653,0.770202,0
15,28,7,-5.618623,32.522176,-5.295653,0.705720,0
16,28,7,-4.855869,32.522176,-5.295653,0.690371,0
17,28,7,-4.093116,32.522176,-5.295653,0.724344,0
18,28,7,-3.330362,32.522176,-5.295653,0.807220,0
19,28,7,-2.567608,32.522176,-5.295653,0.937992,0
20,28,7,-1.804854,32.522176,-5.295653,1.115119,0
21,28,7,-1.042100,32.522176,-5.295653,1.336620,0
22,28,7,-0.279347,32.522176,-5.295653,1.600169,0
23,28,7,0.483407,32.522176,-5.295653,1.903209,0
24,28,7,1.246161,32.522176,-5.295653,2.243046,0
25,28,7,2.008915,32.522176,-5.295653,2.616946,0
26,28,7,2.771668,32.522176,-5.295653,3.022199,0
27,28,7,3.534422,32.522176,-5.295653,3.456187,0
28,28,7,4.297176,32.522176,-5.295653,3.916416,0
29,28,7,5.059930,32.522176,-5.295653,4.400547,0
0,29,7,-17.059930,33.284930,-5.295653,6.254440,0
1,29,7,-16.297176,33.284930,-5.295653,5.733021,0
2,29,7,-15.534422,33.284930,-5.295653,5.230603,0
3,29,7,-14.771668,33.284930,-5.295653,4.748993,0
4,29,7,-14.008915,33.284930,-5.295653,4.290146,0
5,29,7,-13.246161,33.284930,-5.295653,3.856159,0
6,29,7,-12.483407,33.284930,-5.295653,3.449258,0
7,29,7,-11.720653,33.284930,-5.295653,3.071778,0
8,29,7,-10.957900,33.284930,-5.295653,2.726130,0
9,29,7,-10.195146,33.284930,-5.295653,2.414760,0
10,29,7,-9.432392,33.284930,-5.295653,2.140086,0
11,29,7,-8.669638,33.284930,-5.295653,1.904438,0
12,29,7,-7.906884,33.284930,-5.295653,1.709969,0
13,29,7,-7.144131,33.284930,-5.295653,1.558580,0
14,29,7,-6.381377,33.284930,-5.295653,1.451831,0
15,29,7,-5.618623,33.284930,-5.295653,1.390867,0
16,29,7,-4.855869,33.284930,-5.295653,1.376360,0
17,29,7,-4.093116,33.284930,-5.295653,1.408471,0
18,29,7,-3.330362,33.284930,-5.295653,1.486844,0
19,29,7,-2.567608,33.284930,-5.295653,1.610622,0
20,29,7,-1.804854,33.284930,-5.295653,1.778495,0
21,29,7,-1.042100,33.284930,-5.295653,1.988765,0
22,29,7,-0.279347,33.284930,-5.295653,2.239427,0
23,29,7,0.483407,33.284930,-5.295653,2.528249,0
24,29,7,1.246161,33.284930,-5.295653,2.852861,0
25,29,7,2.008915,33.284930,-5.295653,3.210825,0
26,29,7,2.771668,33.284930,-5.295653,3.599705,0
27,29,7,3.534422,33.284930,-5.295653,4.017111,0
28,29,7,4.297176,33.284930,-5.295653,4.460748,0
29,29,7,5.059930,33.284930,-5.295653,4.928437,0
0,0,8,-17.059930,11.165070,-4.532900,5.743867,0
1,0,8,-16.297176,11.165070,-4.532900,5.206120,0
2,0,8,-15.534422,11.165070,-4.532900,4.686932,0
3,0,8,-14.771668,11.165070,-4.532900,4.188193,0
4,0,8,-14.008915,11.165070,-4.532900,3.711973,0
5,0,8,-13.246161,11.165070,-4.532900,3.260511,0
6,0,8,-12.483407,11.165070,-4.532900,2.836217,0
7,0,8,-11.720653,11.165070,-4.532900,2.441647,0
8,0,8,-10.957900,11.165070,-4.532900,2.079471,0
9,0,8,-10.195146,11.165070,-4.532900,1.752432,0
10,0,8,-9.432392,11.165070,-4.532900,1.463275,0
11,0,8,-8.669638,11.165070,-4.532900,1.214672,0
12,0,8,-7.906884,11.165070,-4.532900,1.009122,0
13,0,8,-7.144131,11.165070,-4.532900,0.848854,0
14,0,8,-6.381377,11.165070,-4.532900,0.735713,0
15,0,8,-5.618623,11.165070,-4.532900,0.671057,0
16,0,8,-4.855869,11.165070,-4.532900,0.655668,0
17,0,8,-4.093116,11.165070,-4.532900,0.689729,0
18,0,8,-3.330362,11.165070,-4.532900,0.772833,0
19,0,8,-2.567608,11.165070,-4.532900,0.903973,0
20,0,8,-1.804854,11.165070,-4.532900,1.081594,0
21,0,8,-1.042100,11.165070,-4.532900,1.303693,0
22,0,8,-0.279347,11.165070,-4.532900,1.567928,0
23,0,8,0.483407,11.165070,-4.532900,1.871722,0
24,0,8,1.246161,11.165070,-4.532900,2.212364,0
25,0,8,2.008915,11.165070,-4.532900,2.587102,0
26,0,8,2.771668,11.165070,-4.532900,2.993214,0
27,0,8,3.534422,11.165070,-4.532900,3.428068,0
28,0,8,4.297176,11.165070,-4.532900,3.889161,0
29,0,8,5.059930,11.165070,-4.532900,4.374146,0
0,1,8,-17.059930,11.927824,-4.532900,5.263356,0
1,1,8,-16.297176,11.927824,-4.532900,4.709263,0
2,1,8,-15.534422,11.927824,-4.532900,4.173183,0
3,1,8,-14.771668,11.927824,-4.532900,3.657081,0
4,1,8,-14.008915,11.927824,-4.532900,3.163126,0
5,1,8,-13.246161,11.927824,-4.532900,2.693700,0
6,1,8,-12.483407,11.927824,-4.532900,2.251392,0
7,1,8,-11.720653,11.927824,-4.532900,1.838987,0
8,1,8,-10.957900,11.927824,-4.532900,1.459431,0
9,1,8,-10.195146,11.927824,-4.532900,1.115790,0
10,1,8,-9.432392,11.927824,-4.532900,0.811184,0
11,1,8,-8.669638,11.927824,-4.532900,0.548845,0
12,1,8,-7.906884,11.927824,-4.532900,0.333547,0
13,1,8,-7.144131,11.927824,-4.532900,0.176343,0
14,1,8,-6.381377,11.927824,-4.532900,0.087078,0
15,1,8,-5.618623,11.927824,-4.532900,0.050714,0
16,1,8,-4.855869,11.927824,-4.532900,0.043849,0
17,1,8,-4.093116,11.927824,-4.532900,0.059969,0
18,1,8,-3.330362,11.927824,-4.532900,0.113193,0
19,1,8,-2.567608,11.927824,-4.532900,0.227940,0
20,1,8,-1.804854,11.927824,-4.532900,0.408874,0
21,1,8,-1.042100,11.927824,-4.532900,0.642791,0
22,1,8,-0.279347,11.927824,-4.532900,0.921513,0
23,1,8,0.483407,11.927824,-4.532900,1.241240,0
24,1,8,1.246161,11.927824,-4.532900,1.598819,0
25,1,8,2.008915,11.927824,-4.532900,1.991145,0
26,1,8,2.771668,11.927824,-4.532900,2.415190,0
27,1,8,3.534422,11.927824,-4.532900,2.868063,0
28,1,8,4.297176,11.927824,-4.532900,3.347052,0
29,1,8,5.059930,11.927824,-4.532900,3.849646,0
0,2,8,-17.059930,12.690578,-4.532900,4.804937,0
1,2,8,-16.297176,12.690578,-4.532900,4.234278,0
2,2,8,-15.534422,12.690578,-4.532900,3.680970,0
3,2,8,-14.771668,12.690578,-4.532900,3.147036,0
4,2,8,-14.008915,12.690578,-4.532900,2.634737,0
5,2,8,-13.246161,12.690578,-4.532900,2.146585,0
6,2,8,-12.483407,12.690578,-4.532900,1.685350,0
7,2,8,-11.720653,12.690578,-4.532900,1.254047,0
8,2,8,-10.957900,12.690578,-4.532900,0.855927,0
9,2,8,-10.195146,12.690578,-4.532900,0.494789,0
10,2,8,-9.432392,12.690578,-4.532900,0.187135,0
11,2,8,-8.669638,12.690578,-4.532900,0.025774,0
12,2,8,-7.906884,12.690578,-4.532900,0.001528,1
13,2,8,-7.144131,12.690578,-4.532900,0.000094,1
14,2,8,-6.381377,12.690578,-4.532900,0.000010,1
15,2,8,-5.618623,12.690578,-4.532900,0.000002,1
16,2,8,-4.855869,12.690578,-4.532900,0.000002,1
17,2,8,-4.093116,12.690578,-4.532900,0.000004,1
18,2,8,-3.330362,12.690578,-4.532900,0.000021,1
19,2,8,-2.567608,12.690578,-4.532900,0.000259,1
20,2,8,-1.804854,12.690578,-4.532900,0.004607,1
21,2,8,-1.042100,12.690578,-4.532900,0.062958,0
22,2,8,-0.279347,12.690578,-4.532900,0.293638,0
23,2,8,0.483407,12.690578,-4.532900,0.626581,0
24,2,8,1.246161,12.690578,-4.532900,1.002269,0
25,2,8,2.008915,12.690578,-4.532900,1.413326,0
26,2,8,2.771668,12.690578,-4.532900,1.856310,0
27,2,8,3.534422,12.690578,-4.532900,2.328060,0
28,2,8,4.297176,12.690578,-4.532900,2.825648,0
29,2,8,5.059930,12.690578,-4.532900,3.346405,0
0,3,8,-17.059930,13.453332,-4.532900,4.370575,0
1,3,8,-16.297176,13.453332,-4.532900,3.783260,0
2,3,8,-15.534422,13.453332,-4.532900,3.212514,0
3,3,8,-14.771668,13.453332,-4.532900,2.660402,0
4,3,8,-14.008915,13.453332,-4.532900,2.129257,0
5,3,8,-13.246161,13.453332,-4.532900,1.621710,0
6,3,8,-12.483407,13.453332,-4.532900,1.140697,0
7,3,8,-11.720653,13.453332,-4.532900,0.689511,0
8,3,8,-10.957900,13.453332,-4.532900,0.276744,0
9,3,8,-10.195146,13.453332,-4.532900,0.025229,0
10,3,8,-9.432392,13.453332,-4.532900,0.000325,1
11,3,8,-8.669638,13.453332,-4.532900,0.000002,1
12,3,8,-7.906884,13.453332,-4.532900,0.000000,1
13,3,8,-7.144131,13.453332,-4.532900,0.000000,1
14,3,8,-6.381377,13.453332,-4.532900,0.000000,1
15,3,8,-5.618623,13.453332,-4.532900,0.000000,1
16,3,8,-4.855869,13.453332,-4.532900,0.000000,1
17,3,8,-4.093116,13.453332,-4.532900,0.000000,1
18,3,8,-3.330362,13.453332,-4.532900,0.000000,1
19,3,8,-2.567608,13.453332,-4.532900,0.000000,1
20,3,8,-1.804854,13.453332,-4.532900,0.000000,1
21,3,8,-1.042100,13.453332,-4.532900,0.000016,1
22,3,8,-0.279347,13.453332,-4.532900,0.001910,1
23,3,8,0.483407,13.453332,-4.532900,0.082604,0
24,3,8,1.246161,13.453332,-4.532900,0.426271,0
25,3,8,2.008915,13.453332,-4.532900,0.856283,0
26,3,8,2.771668,13.453332,-4.532900,1.319163,0
27,3,8,3.534422,13.453332,-4.532900,1.810570,0
28,3,8,4.297176,13.453332,-4.532900,2.327363,0
29,3,8,5.059930,13.453332,-4.532900,2.866725,0
0,4,8,-17.059930,14.216085,-4.532900,3.962352,0
1,4,8,-16.297176,14.216085,-4.532900,3.358452,0
2,4,8,-15.534422,14.216085,-4.532900,2.770225,0
3,4,8,-14.771668,14.216085,-4.532900,2.199751,0
4,4,8,-14.008915,14.216085,-4.532900,1.649416,0
5,4,8,-13.246161,14.216085,-4.532900,1.121942,0
6,4,8,-12.483407,14.216085,-4.532900,0.620515,0
7,4,8,-11.720653,14.216085,-4.532900,0.166923,0
8,4,8,-10.957900,14.216085,-4.532900,0.003141,1
9,4,8,-10.195146,14.216085,-4.532900,0.000007,1
10,4,8,-9.432392,14.216085,-4.532900,0.000000,1
11,4,8,-8.669638,14.216085,-4.532900,0.000000,1
12,4,8,-7.906884,14.216085,-4.532900,0.000000,1
13,4,8,-7.144131,14.216085,-4.532900,0.000000,1
14,4,8,-6.381377,14.216085,-4.532900,0.000000,1
15,4,8,-5.618623,14.216085,-4.532900,0.000000,1
16,4,8,-4.855869,14.216085,-4.532900,0.000000,1
17,4,8,-4.093116,14.216085,-4.532900,0.000000,1
18,4,8,-3.330362,14.216085,-4.532900,0.000000,1
19,4,8,-2.567608,14.216085,-4.532900,0.000000,1
20,4,8,-1.804854,14.216085,-4.532900,0.000000,1
21,4,8,-1.042100,14.216085,-4.532900,0.000000,1
22,4,8,-0.279347,14.216085,-4.532900,0.000000,1
23,4,8,0.483407,14.216085,-4.532900,0.000079,1
24,4,8,1.246161,14.216085,-4.532900,0.020903,0
25,4,8,2.008915,14.216085,-4.532900,0.326024,0
26,4,8,2.771668,14.216085,-4.532900,0.806703,0
27,4,8,3.534422,14.216085,-4.532900,1.318410,0
28,4,8,4.297176,14.216085,-4.532900,1.854867,0
29,4,8,5.059930,14.216085,-4.532900,2.413115,0
0,5,8,-17.059930,14.978839,-4.532900,3.582450,0
1,5,8,-16.297176,14.978839,-4.532900,2.962234,0
2,5,8,-15.534422,14.978839,-4.532900,2.356686,0
3,5,8,-14.771668,14.978839,-4.532900,1.767877,0
4,5,8,-14.008915,14.978839,-4.532900,1.198216,0
5,5,8,-13.246161,14.978839,-4.532900,0.650557,0
6,5,8,-12.483407,14.978839,-4.532900,0.150603,0
7,5,8,-11.720653,14.978839,-4.532900,0.001158,1
8,5,8,-10.957900,14.978839,-4.532900,0.000001,1
9,5,8,-10.195146,14.978839,-4.532900,0.000000,1
10,5,8,-9.432392,14.978839,-4.532900,0.000000,1
11,5,8,-8.669638,14.978839,-4.532900,0.000000,1
12,5,8,-7.906884,14.978839,-4.532900,0.000000,1
13,5,8,-7.144131,14.978839,-4.532900,0.000000,1
14,5,8,-6.381377,14.978839,-4.532900,0.000000,1
15,5,8,-5.618623,14.978839,-4.532900,0.000000,1
16,5,8,-4.855869,14.978839,-4.532900,0.000000,1
17,5,8,-4.093116,14.978839,-4.532900,0.000000,1
18,5,8,-3.330362,14.978839,-4.532900,0.000000,1
19,5,8,-2.567608,14.978839,-4.532900,0.000000,1
20,5,8,-1.804854,14.978839,-4.532900,0.000000,1
21,5,8,-1.042100,14.978839,-4.532900,0.000000,1
22,5,8,-0.279347,14.978839,-4.532900,0.000000,1
23,5,8,0.483407,14.978839,-4.532900,0.000000,1
24,5,8,1.246161,14.978839,-4.532900,0.000013,1
25,5,8,2.008915,14.978839,-4.532900,0.011748,0
26,5,8,2.771668,14.978839,-4.532900,0.325258,0
27,5,8,3.534422,14.978839,-4.532900,0.854720,0
28,5,8,4.297176,14.978839,-4.532900,1.411084,0
29,5,8,5.059930,14.978839,-4.532900,1.988288,0
0,6,8,-17.059930,15.741593,-4.532900,3.233124,0
1,6,8,-16.297176,15.741593,-4.532900,2.597088,0
2,6,8,-15.534422,15.741593,-4.532900,1.974626,0
3,6,8,-14.771668,15.741593,-4.532900,1.367773,0
4,6,8,-14.008915,15.741593,-4.532900,0.778939,0
5,6,8,-13.246161,15.741593,-4.532900,0.220941,0
6,6,8,-12.483407,15.741593,-4.532900,0.001828,1
7,6,8,-11.720653,15.741593,-4.532900,0.000000,1
8,6,8,-10.957900,15.741593,-4.532900,0.000000,1
9,6,8,-10.195146,15.741593,-4.532900,0.000000,1
10,6,8,-9.432392,15.741593,-4.532900,0.000000,1
11,6,8,-8.669638,15.741593,-4.532900,0.000000,1
12,6,8,-7.906884,15.741593,-4.532900,0.000000,1
13,6,8,-7.144131,15.741593,-4.532900,0.000000,1
14,6,8,-6.381377,15.741593,-4.532900,0.000000,1
15,6,8,-5.618623,15.741593,-4.532900,0.000000,1
16,6,8,-4.855869,15.741593,-4.532900,0.000000,1
17,6,8,-4.093116,15.741593,-4.532900,0.000000,1
18,6,8,-3.330362,15.741593,-4.532900,0.000000,1
19,6,8,-2.567608,15.741593,-4.532900,0.000000,1
20,6,8,-1.804854,15.741593,-4.532900,0.000000,1
21,6,8,-1.042100,15.741593,-4.532900,0.000000,1
22,6,8,-0.279347,15.741593,-4.532900,0.000000,1
23,6,8,0.483407,15.741593,-4.532900,0.000000,1
24,6,8,1.246161,15.741593,-4.532900,0.000000,1
25,6,8,2.008915,15.741593,-4.532900,0.000013,1
26,6,8,2.771668,15.741593,-4.532900,0.020718,0
27,6,8,3.534422,15.741593,-4.532900,0.423897,0
28,6,8,4.297176,15.741593,-4.532900,0.999179,0
29,6,8,5.059930,15.741593,-4.532900,1.595137,0
0,7,8,-17.059930,16.504347,-4.532900,2.916660,0
1,7,8,-16.297176,16.504347,-4.532900,2.265562,0
2,7,8,-15.534422,16.504347,-4.532900,1.626883,0
3,7,8,-14.771668,16.504347,-4.532900,1.002593,0
4,7,8,-14.008915,16.504347,-4.532900,0.396382,0
5,7,8,-13.246161,16.504347,-4.532900,0.010528,0
6,7,8,-12.483407,16.504347,-4.532900,0.000002,1
7,7,8,-11.720653,16.504347,-4.532900,0.000000,1
8,7,8,-10.957900,16.504347,-4.532900,0.000000,1
9,7,8,-10.195146,16.504347,-4.532900,0.000000,1
10,7,8,-9.432392,16.504347,-4.532900,0.000000,1
11,7,8,-8.669638,16.504347,-4.532900,0.000000,1
12,7,8,-7.906884,16.504347,-4.532900,0.000000,1
13,7,8,-7.144131,16.504347,-4.532900,0.000000,1
14,7,8,-6.381377,16.504347,-4.532900,0.000000,1
15,7,8,-5.618623,16.504347,-4.532900,0.000000,1
16,7,8,-4.855869,16.504347,-4.532900,0.000000,1
17,7,8,-4.093116,16.504347,-4.532900,0.000000,1
18,7,8,-3.330362,16.504347,-4.532900,0.000000,1
19,7,8,-2.567608,16.504347,-4.532900,0.000000,1
20,7,8,-1.804854,16.504347,-4.532900,0.000000,1
21,7,8,-1.042100,16.504347,-4.532900,0.000000,1
22,7,8,-0.279347,16.504347,-4.532900,0.000000,1
23,7,8,0.483407,16.504347,-4.532900,0.000000,1
24,7,8,1.246161,16.504347,-4.532900,0.000000,1
25,7,8,2.008915,16.504347,-4.532900,0.000000,1
26,7,8,2.771668,16.504347,-4.532900,0.000080,1
27,7,8,3.534422,16.504347,-4.532900,0.081187,0
28,7,8,4.297176,16.504347,-4.532900,0.622606,0
29,7,8,5.059930,16.504347,-4.532900,1.236694,0
0,8,8,-17.059930,17.267100,-4.532900,2.635333,0
