ix,iy,iz,x,y,z,posErr,ok
6,9,3,-4.413411,26.571354,-11.748177,1.529696,0
7,9,3,-2.826823,26.571354,-11.748177,1.702001,0
8,9,3,-1.240234,26.571354,-11.748177,2.064783,0
9,9,3,0.346354,26.571354,-11.748177,2.602910,0
10,9,3,1.932943,26.571354,-11.748177,3.296721,0
0,10,3,-13.932943,28.157943,-11.748177,4.901621,0
1,10,3,-12.346354,28.157943,-11.748177,4.072575,0
2,10,3,-10.759766,28.157943,-11.748177,3.370633,0
3,10,3,-9.173177,28.157943,-11.748177,2.815057,0
4,10,3,-7.586589,28.157943,-11.748177,2.423910,0
5,10,3,-6.000000,28.157943,-11.748177,2.211707,0
6,10,3,-4.413411,28.157943,-11.748177,2.187029,0
7,10,3,-2.826823,28.157943,-11.748177,2.350910,0
8,10,3,-1.240234,28.157943,-11.748177,2.696627,0
9,10,3,0.346354,28.157943,-11.748177,3.210999,0
10,10,3,1.932943,28.157943,-11.748177,3.876647,0
0,0,4,-13.932943,12.292057,-10.161589,5.562142,0
1,0,4,-12.346354,12.292057,-10.161589,4.767666,0
2,0,4,-10.759766,12.292057,-10.161589,4.097882,0
3,0,4,-9.173177,12.292057,-10.161589,3.569893,0
4,0,4,-7.586589,12.292057,-10.161589,3.199423,0
5,0,4,-6.000000,12.292057,-10.161589,2.998905,0
6,0,4,-4.413411,12.292057,-10.161589,2.975608,0
7,0,4,-2.826823,12.292057,-10.161589,3.130404,0
8,0,4,-1.240234,12.292057,-10.161589,3.457609,0
9,0,4,0.346354,12.292057,-10.161589,3.945971,0
10,0,4,1.932943,12.292057,-10.161589,4.580431,0
0,1,4,-13.932943,13.878646,-10.161589,4.689936,0
1,1,4,-12.346354,13.878646,-10.161589,3.849147,0
2,1,4,-10.759766,13.878646,-10.161589,3.136185,0
3,1,4,-9.173177,13.878646,-10.161589,2.571077,0
4,1,4,-7.586589,13.878646,-10.161589,2.172737,0
5,1,4,-6.000000,13.878646,-10.161589,1.956449,0
6,1,4,-4.413411,13.878646,-10.161589,1.931288,0
7,1,4,-2.826823,13.878646,-10.161589,2.098347,0
8,1,4,-1.240234,13.878646,-10.161589,2.450514,0
9,1,4,0.346354,13.878646,-10.161589,2.973890,0
10,1,4,1.932943,13.878646,-10.161589,3.650250,0
0,2,4,-13.932943,15.465234,-10.161589,3.935092,0
1,2,4,-12.346354,15.465234,-10.161589,3.049489,0
2,2,4,-10.759766,15.465234,-10.161589,2.293998,0
3,2,4,-9.173177,15.465234,-10.161589,1.691710,0
4,2,4,-7.586589,15.465234,-10.161589,1.265051,0
5,2,4,-6.000000,15.465234,-10.161589,1.032580,0
6,2,4,-4.413411,15.465234,-10.161589,1.005497,0
7,2,4,-2.826823,15.465234,-10.161589,1.185161,0
8,2,4,-1.240234,15.465234,-10.161589,1.562770,0
9,2,4,0.346354,15.465234,-10.161589,2.121361,0
10,2,4,1.932943,15.465234,-10.161589,2.839178,0
0,3,4,-13.932943,17.051823,-10.161589,3.316072,0
1,3,4,-12.346354,17.051823,-10.161589,2.389862,0
2,3,4,-10.759766,17.051823,-10.161589,1.595146,0
3,3,4,-9.173177,17.051823,-10.161589,0.957975,0
4,3,4,-7.586589,17.051823,-10.161589,0.504728,0
5,3,4,-6.000000,17.051823,-10.161589,0.262546,0
6,3,4,-4.413411,17.051823,-10.161589,0.235835,0
7,3,4,-2.826823,17.051823,-10.161589,0.420198,0
8,3,4,-1.240234,17.051823,-10.161589,0.821102,0
9,3,4,0.346354,17.051823,-10.161589,1.412863,0
10,3,4,1.932943,17.051823,-10.161589,2.169092,0
0,4,4,-13.932943,18.638411,-10.161589,2.850979,0
1,4,4,-12.346354,18.638411,-10.161589,1.891628,0
2,4,4,-10.759766,18.638411,-10.161589,1.064379,0
3,4,4,-9.173177,18.638411,-10.161589,0.399099,0
4,4,4,-7.586589,18.638411,-10.161589,0.034218,0
5,4,4,-6.000000,18.638411,-10.161589,0.001639,1
6,4,4,-4.413411,18.638411,-10.161589,0.001076,1
7,4,4,-2.826823,18.638411,-10.161589,0.013758,0
8,4,4,-1.240234,18.638411,-10.161589,0.260523,0
9,4,4,0.346354,18.638411,-10.161589,0.874017,0
10,4,4,1.932943,18.638411,-10.161589,1.662236,0
0,5,4,-13.932943,20.225000,-10.161589,2.555561,0
1,5,4,-12.346354,20.225000,-10.161589,1.573851,0
2,5,4,-10.759766,20.225000,-10.161589,0.724400,0
3,5,4,-9.173177,20.225000,-10.161589,0.087143,0
4,5,4,-7.586589,20.225000,-10.161589,0.000308,1
5,5,4,-6.000000,20.225000,-10.161589,0.000004,1
6,5,4,-4.413411,20.225000,-10.161589,0.000002,1
7,5,4,-2.826823,20.225000,-10.161589,0.000074,1
8,5,4,-1.240234,20.225000,-10.161589,0.024985,0
9,5,4,0.346354,20.225000,-10.161589,0.528717,0
10,5,4,1.932943,20.225000,-10.161589,1.338595,0
0,6,4,-13.932943,21.811589,-10.161589,2.440937,0
1,6,4,-12.346354,21.811589,-10.161589,1.450257,0
2,6,4,-10.759766,21.811589,-10.161589,0.591924,0
3,6,4,-9.173177,21.811589,-10.161589,0.026615,0
4,6,4,-7.586589,21.811589,-10.161589,0.000028,1
5,6,4,-6.000000,21.811589,-10.161589,0.000000,1
6,6,4,-4.413411,21.811589,-10.161589,0.000000,1
7,6,4,-2.826823,21.811589,-10.161589,0.000006,1
8,6,4,-1.240234,21.811589,-10.161589,0.004867,1
9,6,4,0.346354,21.811589,-10.161589,0.394904,0
10,6,4,1.932943,21.811589,-10.161589,1.212638,0
0,7,4,-13.932943,23.398177,-10.161589,2.511677,0
1,7,4,-12.346354,23.398177,-10.161589,1.526553,0
2,7,4,-10.759766,23.398177,-10.161589,0.673707,0
3,7,4,-9.173177,23.398177,-10.161589,0.057568,0
4,7,4,-7.586589,23.398177,-10.161589,0.000111,1
5,7,4,-6.000000,23.398177,-10.161589,0.000001,1
6,7,4,-4.413411,23.398177,-10.161589,0.000001,1
7,7,4,-2.826823,23.398177,-10.161589,0.000024,1
8,7,4,-1.240234,23.398177,-10.161589,0.013550,0
9,7,4,0.346354,23.398177,-10.161589,0.477346,0
10,7,4,1.932943,23.398177,-10.161589,1.290398,0
0,8,4,-13.932943,24.984766,-10.161589,2.764944,0
1,8,4,-12.346354,24.984766,-10.161589,1.799191,0
2,8,4,-10.759766,24.984766,-10.161589,0.965602,0
3,8,4,-9.173177,24.984766,-10.161589,0.297043,0
4,8,4,-7.586589,24.984766,-10.161589,0.010056,0
5,8,4,-6.000000,24.984766,-10.161589,0.000246,1
6,8,4,-4.413411,24.984766,-10.161589,0.000149,1
7,8,4,-2.826823,24.984766,-10.161589,0.003180,1
8,8,4,-1.240234,24.984766,-10.161589,0.165898,0
9,8,4,0.346354,24.984766,-10.161589,0.773663,0
10,8,4,1.932943,24.984766,-10.161589,1.568124,0
0,9,4,-13.932943,26.571354,-10.161589,3.191028,0
1,9,4,-12.346354,26.571354,-10.161589,2.256143,0
2,9,4,-10.759766,26.571354,-10.161589,1.452958,0
3,9,4,-9.173177,26.571354,-10.161589,0.808181,0
4,9,4,-7.586589,26.571354,-10.161589,0.350522,0
5,9,4,-6.000000,26.571354,-10.161589,0.125023,0
6,9,4,-4.413411,26.571354,-10.161589,0.104195,0
7,9,4,-2.826823,26.571354,-10.161589,0.267362,0
8,9,4,-1.240234,26.571354,-10.161589,0.669592,0
9,9,4,0.346354,26.571354,-10.161589,1.268578,0
10,9,4,1.932943,26.571354,-10.161589,2.033124,0
0,10,4,-13.932943,28.157943,-10.161589,3.775078,0
1,10,4,-12.346354,28.157943,-10.161589,2.879335,0
2,10,4,-10.759766,28.157943,-10.161589,2.114111,0
3,10,4,-9.173177,28.157943,-10.161589,1.503223,0
4,10,4,-7.586589,28.157943,-10.161589,1.069953,0
5,10,4,-6.000000,28.157943,-10.161589,0.833683,0
6,10,4,-4.413411,28.157943,-10.161589,0.806149,0
7,10,4,-2.826823,28.157943,-10.161589,0.988773,0
8,10,4,-1.240234,28.157943,-10.161589,1.372333,0
9,10,4,0.346354,28.157943,-10.161589,1.939091,0
10,10,4,1.932943,28.157943,-10.161589,2.666422,0
0,0,5,-13.932943,12.292057,-8.575000,4.644258,0
1,0,5,-12.346354,12.292057,-8.575000,3.800891,0
2,0,5,-10.759766,12.292057,-8.575000,3.085502,0
3,0,5,-9.173177,12.292057,-8.575000,2.518290,0
4,0,5,-7.586589,12.292057,-8.575000,2.118358,0
5,0,5,-6.000000,12.292057,-8.575000,1.901165,0
6,0,5,-4.413411,12.292057,-8.575000,1.875896,0
7,0,5,-2.826823,12.292057,-8.575000,2.043659,0
8,0,5,-1.240234,12.292057,-8.575000,2.397254,0
9,0,5,0.346354,12.292057,-8.575000,2.922620,0
10,0,5,1.932943,12.292057,-8.575000,3.601340,0
0,1,5,-13.932943,13.878646,-8.575000,3.718087,0
1,1,5,-12.346354,13.878646,-8.575000,2.818674,0
2,1,5,-10.759766,13.878646,-8.575000,2.049918,0
3,1,5,-9.173177,13.878646,-8.575000,1.435900,0
4,1,5,-7.586589,13.878646,-8.575000,1.000218,0
5,1,5,-6.000000,13.878646,-8.575000,0.762570,0
6,1,5,-4.413411,13.878646,-8.575000,0.734875,0
7,1,5,-2.826823,13.878646,-8.575000,0.918568,0
8,1,5,-1.240234,13.878646,-8.575000,1.304299,0
9,1,5,0.346354,13.878646,-8.575000,1.874032,0
10,1,5,1.932943,13.878646,-8.575000,2.604819,0
0,2,5,-13.932943,15.465234,-8.575000,2.910946,0
1,2,5,-12.346354,15.465234,-8.575000,1.956006,0
2,2,5,-10.759766,15.465234,-8.575000,1.133115,0
3,2,5,-9.173177,15.465234,-8.575000,0.471069,0
4,2,5,-7.586589,15.465234,-8.575000,0.065148,0
5,2,5,-6.000000,15.465234,-8.575000,0.004554,1
6,2,5,-4.413411,15.465234,-8.575000,0.003094,1
7,2,5,-2.826823,15.465234,-8.575000,0.030277,0
8,2,5,-1.240234,15.465234,-8.575000,0.330644,0
9,2,5,0.346354,15.465234,-8.575000,0.943838,0
10,2,5,1.932943,15.465234,-8.575000,1.727766,0
0,3,5,-13.932943,17.051823,-8.575000,2.244467,0
1,3,5,-12.346354,17.051823,-8.575000,1.238009,0
2,3,5,-10.759766,17.051823,-8.575000,0.365570,0
3,3,5,-9.173177,17.051823,-8.575000,0.001528,1
4,3,5,-7.586589,17.051823,-8.575000,0.000000,1
5,3,5,-6.000000,17.051823,-8.575000,0.000000,1
6,3,5,-4.413411,17.051823,-8.575000,0.000000,1
7,3,5,-2.826823,17.051823,-8.575000,0.000000,1
8,3,5,-1.240234,17.051823,-8.575000,0.000165,1
9,3,5,0.346354,17.051823,-8.575000,0.177945,0
10,3,5,1.932943,17.051823,-8.575000,0.996219,0
0,4,5,-13.932943,18.638411,-8.575000,1.740589,0
1,4,5,-12.346354,18.638411,-8.575000,0.691206,0
2,4,5,-10.759766,18.638411,-8.575000,0.007010,1
3,4,5,-9.173177,18.638411,-8.575000,0.000000,1
4,4,5,-7.586589,18.638411,-8.575000,0.000000,1
5,4,5,-6.000000,18.638411,-8.575000,0.000000,1
6,4,5,-4.413411,18.638411,-8.575000,0.000000,1
7,4,5,-2.826823,18.638411,-8.575000,0.000000,1
8,4,5,-1.240234,18.638411,-8.575000,0.000000,1
9,4,5,0.346354,18.638411,-8.575000,0.000396,1
10,4,5,1.932943,18.638411,-8.575000,0.438726,0
0,5,5,-13.932943,20.225000,-8.575000,1.418975,0
1,5,5,-12.346354,20.225000,-8.575000,0.342511,0
2,5,5,-10.759766,20.225000,-8.575000,0.000028,1
3,5,5,-9.173177,20.225000,-8.575000,0.000000,1
4,5,5,-7.586589,20.225000,-8.575000,0.000000,1
5,5,5,-6.000000,20.225000,-8.575000,0.000000,1
6,5,5,-4.413411,20.225000,-8.575000,0.000000,1
7,5,5,-2.826823,20.225000,-8.575000,0.000000,1
8,5,5,-1.240234,20.225000,-8.575000,0.000000,1
9,5,5,0.346354,20.225000,-8.575000,0.000001,1
10,5,5,1.932943,20.225000,-8.575000,0.113973,0
0,6,5,-13.932943,21.811589,-8.575000,1.293835,0
1,6,5,-12.346354,21.811589,-8.575000,0.213574,0
2,6,5,-10.759766,21.811589,-8.575000,0.000002,1
3,6,5,-9.173177,21.811589,-8.575000,0.000000,1
4,6,5,-7.586589,21.811589,-8.575000,0.000000,1
5,6,5,-6.000000,21.811589,-8.575000,0.000000,1
6,6,5,-4.413411,21.811589,-8.575000,0.000000,1
7,6,5,-2.826823,21.811589,-8.575000,0.000000,1
8,6,5,-1.240234,21.811589,-8.575000,0.000000,1
9,6,5,0.346354,21.811589,-8.575000,0.000000,1
10,6,5,1.932943,21.811589,-8.575000,0.039539,0
0,7,5,-13.932943,23.398177,-8.575000,1.371090,0
1,7,5,-12.346354,23.398177,-8.575000,0.291827,0
2,7,5,-10.759766,23.398177,-8.575000,0.000008,1
3,7,5,-9.173177,23.398177,-8.575000,0.000000,1
4,7,5,-7.586589,23.398177,-8.575000,0.000000,1
5,7,5,-6.000000,23.398177,-8.575000,0.000000,1
6,7,5,-4.413411,23.398177,-8.575000,0.000000,1
7,7,5,-2.826823,23.398177,-8.575000,0.000000,1
8,7,5,-1.240234,23.398177,-8.575000,0.000000,1
9,7,5,0.346354,23.398177,-8.575000,0.000000,1
10,7,5,1.932943,23.398177,-8.575000,0.079173,0
0,8,5,-13.932943,24.984766,-8.575000,1.647056,0
1,8,5,-12.346354,24.984766,-8.575000,0.589351,0
2,8,5,-10.759766,24.984766,-8.575000,0.001395,1
3,8,5,-9.173177,24.984766,-8.575000,0.000000,1
4,8,5,-7.586589,24.984766,-8.575000,0.000000,1
5,8,5,-6.000000,24.984766,-8.575000,0.000000,1
6,8,5,-4.413411,24.984766,-8.575000,0.000000,1
7,8,5,-2.826823,24.984766,-8.575000,0.000000,1
8,8,5,-1.240234,24.984766,-8.575000,0.000000,1
9,8,5,0.346354,24.984766,-8.575000,0.000046,1
10,8,5,1.932943,24.984766,-8.575000,0.336123,0
0,9,5,-13.932943,26.571354,-8.575000,2.109276,0
1,9,5,-12.346354,26.571354,-8.575000,1.091654,0
2,9,5,-10.759766,26.571354,-8.575000,0.215357,0
3,9,5,-9.173177,26.571354,-8.575000,0.000061,1
4,9,5,-7.586589,26.571354,-8.575000,0.000000,1
5,9,5,-6.000000,26.571354,-8.575000,0.000000,1
6,9,5,-4.413411,26.571354,-8.575000,0.000000,1
7,9,5,-2.826823,26.571354,-8.575000,0.000000,1
8,9,5,-1.240234,26.571354,-8.575000,0.000002,1
9,9,5,0.346354,26.571354,-8.575000,0.064283,0
10,9,5,1.932943,26.571354,-8.575000,0.846903,0
0,10,5,-13.932943,28.157943,-8.575000,2.739087,0
1,10,5,-12.346354,28.157943,-8.575000,1.771393,0
2,10,5,-10.759766,28.157943,-8.575000,0.935878,0
3,10,5,-9.173177,28.157943,-8.575000,0.266506,0
4,10,5,-7.586589,28.157943,-8.575000,0.005322,1
5,10,5,-6.000000,28.157943,-8.575000,0.000036,1
6,10,5,-4.413411,28.157943,-8.575000,0.000012,1
7,10,5,-2.826823,28.157943,-8.575000,0.001333,1
8,10,5,-1.240234,28.157943,-8.575000,0.138545,0
9,10,5,0.346354,28.157943,-8.575000,0.743458,0
10,10,5,1.932943,28.157943,-8.575000,1.539817,0
0,0,6,-13.932943,12.292057,-6.988411,3.838980,0
1,0,6,-12.346354,12.292057,-6.988411,2.947314,0
2,0,6,-10.759766,12.292057,-6.988411,2.186010,0
3,0,6,-9.173177,12.292057,-6.988411,1.578589,0
4,0,6,-7.586589,12.292057,-6.988411,1.147987,0
5,0,6,-6.000000,12.292057,-6.988411,0.913251,0
6,0,6,-4.413411,12.292057,-6.988411,0.885899,0
7,0,6,-2.826823,12.292057,-6.988411,1.067328,0
8,0,6,-1.240234,12.292057,-6.988411,1.448486,0
9,0,6,0.346354,12.292057,-6.988411,2.011950,0
10,0,6,1.932943,12.292057,-6.988411,2.735449,0
0,1,6,-13.932943,13.878646,-6.988411,2.859445,0
1,1,6,-12.346354,13.878646,-6.988411,1.900719,0
2,1,6,-10.759766,13.878646,-6.988411,1.074089,0
3,1,6,-9.173177,13.878646,-6.988411,0.409212,0
4,1,6,-7.586589,13.878646,-6.988411,0.037518,0
5,1,6,-6.000000,13.878646,-6.988411,0.001853,1
6,1,6,-4.413411,13.878646,-6.988411,0.001218,1
7,1,6,-2.826823,13.878646,-6.988411,0.015312,0
8,1,6,-1.240234,13.878646,-6.988411,0.270194,0
9,1,6,0.346354,13.878646,-6.988411,0.883881,0
10,1,6,1.932943,13.878646,-6.988411,1.671491,0
0,2,6,-13.932943,15.465234,-6.988411,1.999464,0
1,2,6,-12.346354,15.465234,-6.988411,0.972583,0
2,2,6,-10.759766,15.465234,-6.988411,0.113272,0
3,2,6,-9.173177,15.465234,-6.988411,0.000015,1
4,2,6,-7.586589,15.465234,-6.988411,0.000000,1
5,2,6,-6.000000,15.465234,-6.988411,0.000000,1
6,2,6,-4.413411,15.465234,-6.988411,0.000000,1
7,2,6,-2.826823,15.465234,-6.988411,0.000000,1
8,2,6,-1.240234,15.465234,-6.988411,0.000001,1
9,2,6,0.346354,15.465234,-6.988411,0.020809,0
10,2,6,1.932943,15.465234,-6.988411,0.725389,0
0,3,6,-13.932943,17.051823,-6.988411,1.283989,0
1,3,6,-12.346354,17.051823,-6.988411,0.204339,0
2,3,6,-10.759766,17.051823,-6.988411,0.000002,1
3,3,6,-9.173177,17.051823,-6.988411,0.000000,1
4,3,6,-7.586589,17.051823,-6.988411,0.000000,1
5,3,6,-6.000000,17.051823,-6.988411,0.000000,1
6,3,6,-4.413411,17.051823,-6.988411,0.000000,1
7,3,6,-2.826823,17.051823,-6.988411,0.000000,1
8,3,6,-1.240234,17.051823,-6.988411,0.000000,1
9,3,6,0.346354,17.051823,-6.988411,0.000000,1
10,3,6,1.932943,17.051823,-6.988411,0.036374,0
0,4,6,-13.932943,18.638411,-6.988411,0.739294,0
1,4,6,-12.346354,18.638411,-6.988411,0.000636,1
2,4,6,-10.759766,18.638411,-6.988411,0.000000,1
3,4,6,-9.173177,18.638411,-6.988411,0.000000,1
4,4,6,-7.586589,18.638411,-6.988411,0.000000,1
5,4,6,-6.000000,18.638411,-6.988411,0.000000,1
6,4,6,-4.413411,18.638411,-6.988411,0.000000,1
7,4,6,-2.826823,18.638411,-6.988411,0.000000,1
8,4,6,-1.240234,18.638411,-6.988411,0.000000,1
9,4,6,0.346354,18.638411,-6.988411,0.000000,1
10,4,6,1.932943,18.638411,-6.988411,0.000008,1
0,5,6,-13.932943,20.225000,-6.988411,0.391037,0
1,5,6,-12.346354,20.225000,-6.988411,0.000001,1
2,5,6,-10.759766,20.225000,-6.988411,0.000000,1
3,5,6,-9.173177,20.225000,-6.988411,0.000000,1
4,5,6,-7.586589,20.225000,-6.988411,0.000000,1
5,5,6,-6.000000,20.225000,-6.988411,0.000000,1
6,5,6,-4.413411,20.225000,-6.988411,0.000000,1
7,5,6,-2.826823,20.225000,-6.988411,0.000000,1
8,5,6,-1.240234,20.225000,-6.988411,0.000000,1
9,5,6,0.346354,20.225000,-6.988411,0.000000,1
10,5,6,1.932943,20.225000,-6.988411,0.000000,1
0,6,6,-13.932943,21.811589,-6.988411,0.259400,0
1,6,6,-12.346354,21.811589,-6.988411,0.000000,1
2,6,6,-10.759766,21.811589,-6.988411,0.000000,1
3,6,6,-9.173177,21.811589,-6.988411,0.000000,1
4,6,6,-7.586589,21.811589,-6.988411,0.000000,1
5,6,6,-6.000000,21.811589,-6.988411,0.000000,1
6,6,6,-4.413411,21.811589,-6.988411,0.000000,1
7,6,6,-2.826823,21.811589,-6.988411,0.000000,1
8,6,6,-1.240234,21.811589,-6.988411,0.000000,1
9,6,6,0.346354,21.811589,-6.988411,0.000000,1
10,6,6,1.932943,21.811589,-6.988411,0.000000,1
0,7,6,-13.932943,23.398177,-6.988411,0.339843,0
1,7,6,-12.346354,23.398177,-6.988411,0.000000,1
2,7,6,-10.759766,23.398177,-6.988411,0.000000,1
3,7,6,-9.173177,23.398177,-6.988411,0.000000,1
4,7,6,-7.586589,23.398177,-6.988411,0.000000,1
5,7,6,-6.000000,23.398177,-6.988411,0.000000,1
6,7,6,-4.413411,23.398177,-6.988411,0.000000,1
7,7,6,-2.826823,23.398177,-6.988411,0.000000,1
8,7,6,-1.240234,23.398177,-6.988411,0.000000,1
9,7,6,0.346354,23.398177,-6.988411,0.000000,1
10,7,6,1.932943,23.398177,-6.988411,0.000000,1
0,8,6,-13.932943,24.984766,-6.988411,0.637821,0
1,8,6,-12.346354,24.984766,-6.988411,0.000080,1
2,8,6,-10.759766,24.984766,-6.988411,0.000000,1
3,8,6,-9.173177,24.984766,-6.988411,0.000000,1
4,8,6,-7.586589,24.984766,-6.988411,0.000000,1
5,8,6,-6.000000,24.984766,-6.988411,0.000000,1
6,8,6,-4.413411,24.984766,-6.988411,0.000000,1
7,8,6,-2.826823,24.984766,-6.988411,0.000000,1
8,8,6,-1.240234,24.984766,-6.988411,0.000000,1
9,8,6,0.346354,24.984766,-6.988411,0.000000,1
10,8,6,1.932943,24.984766,-6.988411,0.000000,1
0,9,6,-13.932943,26.571354,-6.988411,1.138184,0
1,9,6,-12.346354,26.571354,-6.988411,0.081512,0
2,9,6,-10.759766,26.571354,-6.988411,0.000000,1
3,9,6,-9.173177,26.571354,-6.988411,0.000000,1
4,9,6,-7.586589,26.571354,-6.988411,0.000000,1
5,9,6,-6.000000,26.571354,-6.988411,0.000000,1
6,9,6,-4.413411,26.571354,-6.988411,0.000000,1
7,9,6,-2.826823,26.571354,-6.988411,0.000000,1
8,9,6,-1.240234,26.571354,-6.988411,0.000000,1
9,9,6,0.346354,26.571354,-6.988411,0.000000,1
10,9,6,1.932943,26.571354,-6.988411,0.005058,1
0,10,6,-13.932943,28.157943,-6.988411,1.815473,0
1,10,6,-12.346354,28.157943,-6.988411,0.772685,0
2,10,6,-10.759766,28.157943,-6.988411,0.015409,0
3,10,6,-9.173177,28.157943,-6.988411,0.000000,1
4,10,6,-7.586589,28.157943,-6.988411,0.000000,1
5,10,6,-6.000000,28.157943,-6.988411,0.000000,1
6,10,6,-4.413411,28.157943,-6.988411,0.000000,1
7,10,6,-2.826823,28.157943,-6.988411,0.000000,1
8,10,6,-1.240234,28.157943,-6.988411,0.000000,1
9,10,6,0.346354,28.157943,-6.988411,0.000687,1
10,10,6,1.932943,28.157943,-6.988411,0.521423,0
0,0,7,-13.932943,12.292057,-5.401823,3.165401,0
1,0,7,-12.346354,12.292057,-5.401823,2.228717,0
2,0,7,-10.759766,12.292057,-5.401823,1.423772,0
3,0,7,-9.173177,12.292057,-5.401823,0.777415,0
4,0,7,-7.586589,12.292057,-5.401823,0.319569,0
5,0,7,-6.000000,12.292057,-5.401823,0.102911,0
6,0,7,-4.413411,12.292057,-5.401823,0.084276,0
7,0,7,-2.826823,12.292057,-5.401823,0.237684,0
8,0,7,-1.240234,12.292057,-5.401823,0.638484,0
9,0,7,0.346354,12.292057,-5.401823,1.238956,0
10,0,7,1.932943,12.292057,-5.401823,2.005231,0
0,1,7,-13.932943,13.878646,-5.401823,2.136075,0
1,1,7,-12.346354,13.878646,-5.401823,1.120686,0
2,1,7,-10.759766,13.878646,-5.401823,0.244798,0
3,1,7,-9.173177,13.878646,-5.401823,0.000207,1
4,1,7,-7.586589,13.878646,-5.401823,0.000000,1
5,1,7,-6.000000,13.878646,-5.401823,0.000000,1
6,1,7,-4.413411,13.878646,-5.401823,0.000000,1
7,1,7,-2.826823,13.878646,-5.401823,0.000000,1
8,1,7,-1.240234,13.878646,-5.401823,0.000017,1
9,1,7,0.346354,13.878646,-5.401823,0.084344,0
10,1,7,1.932943,13.878646,-5.401823,0.876529,0
0,2,7,-13.932943,15.465234,-5.401823,1.225686,0
1,2,7,-12.346354,15.465234,-5.401823,0.150868,0
2,2,7,-10.759766,15.465234,-5.401823,0.000001,1
3,2,7,-9.173177,15.465234,-5.401823,0.000000,1
4,2,7,-7.586589,15.465234,-5.401823,0.000000,1
5,2,7,-6.000000,15.465234,-5.401823,0.000000,1
6,2,7,-4.413411,15.465234,-5.401823,0.000000,1
7,2,7,-2.826823,15.465234,-5.401823,0.000000,1
8,2,7,-1.240234,15.465234,-5.401823,0.000000,1
9,2,7,0.346354,15.465234,-5.401823,0.000000,1
10,2,7,1.932943,15.465234,-5.401823,0.019149,0
0,3,7,-13.932943,17.051823,-5.401823,0.463011,0
1,3,7,-12.346354,17.051823,-5.401823,0.000005,1
2,3,7,-10.759766,17.051823,-5.401823,0.000000,1
3,3,7,-9.173177,17.051823,-5.401823,0.000000,1
4,3,7,-7.586589,17.051823,-5.401823,0.000000,1
5,3,7,-6.000000,17.051823,-5.401823,0.000000,1
6,3,7,-4.413411,17.051823,-5.401823,0.000000,1
7,3,7,-2.826823,17.051823,-5.401823,0.000000,1
8,3,7,-1.240234,17.051823,-5.401823,0.000000,1
9,3,7,0.346354,17.051823,-5.401823,0.000000,1
10,3,7,1.932943,17.051823,-5.401823,0.000000,1
0,4,7,-13.932943,18.638411,-5.401823,0.022279,0
1,4,7,-12.346354,18.638411,-5.401823,0.000000,1
2,4,7,-10.759766,18.638411,-5.401823,0.000000,1
3,4,7,-9.173177,18.638411,-5.401823,0.000000,1
4,4,7,-7.586589,18.638411,-5.401823,0.000000,1
5,4,7,-6.000000,18.638411,-5.401823,0.000000,1
6,4,7,-4.413411,18.638411,-5.401823,0.000000,1
7,4,7,-2.826823,18.638411,-5.401823,0.000000,1
8,4,7,-1.240234,18.638411,-5.401823,0.000000,1
9,4,7,0.346354,18.638411,-5.401823,0.000000,1
10,4,7,1.932943,18.638411,-5.401823,0.000000,1
0,5,7,-13.932943,20.225000,-5.401823,0.000154,1
1,5,7,-12.346354,20.225000,-5.401823,0.000000,1
2,5,7,-10.759766,20.225000,-5.401823,0.000000,1
3,5,7,-9.173177,20.225000,-5.401823,0.000000,1
4,5,7,-7.586589,20.225000,-5.401823,0.000000,1
5,5,7,-6.000000,20.225000,-5.401823,0.000000,1
6,5,7,-4.413411,20.225000,-5.401823,0.000000,1
7,5,7,-2.826823,20.225000,-5.401823,0.000000,1
8,5,7,-1.240234,20.225000,-5.401823,0.000000,1
9,5,7,0.346354,20.225000,-5.401823,0.000000,1
10,5,7,1.932943,20.225000,-5.401823,0.000000,1
0,6,7,-13.932943,21.811589,-5.401823,0.000013,1
1,6,7,-12.346354,21.811589,-5.401823,0.000000,1
2,6,7,-10.759766,21.811589,-5.401823,0.000000,1
3,6,7,-9.173177,21.811589,-5.401823,0.000000,1
4,6,7,-7.586589,21.811589,-5.401823,0.000000,1
5,6,7,-6.000000,21.811589,-5.401823,0.000000,1
6,6,7,-4.413411,21.811589,-5.401823,0.000000,1
7,6,7,-2.826823,21.811589,-5.401823,0.000000,1
8,6,7,-1.240234,21.811589,-5.401823,0.000000,1
9,6,7,0.346354,21.811589,-5.401823,0.000000,1
10,6,7,1.932943,21.811589,-5.401823,0.000000,1
0,7,7,-13.932943,23.398177,-5.401823,0.000052,1
1,7,7,-12.346354,23.398177,-5.401823,0.000000,1
2,7,7,-10.759766,23.398177,-5.401823,0.000000,1
3,7,7,-9.173177,23.398177,-5.401823,0.000000,1
4,7,7,-7.586589,23.398177,-5.401823,0.000000,1
5,7,7,-6.000000,23.398177,-5.401823,0.000000,1
6,7,7,-4.413411,23.398177,-5.401823,0.000000,1
7,7,7,-2.826823,23.398177,-5.401823,0.000000,1
8,7,7,-1.240234,23.398177,-5.401823,0.000000,1
9,7,7,0.346354,23.398177,-5.401823,0.000000,1
10,7,7,1.932943,23.398177,-5.401823,0.000000,1
0,8,7,-13.932943,24.984766,-5.401823,0.005808,1
