ix,iy,iz,x,y,z,posErr,ok
2,11,9,-11.720653,20.623217,-2.092087,0.000000,1
3,11,9,-11.263001,20.623217,-2.092087,0.000000,1
4,11,9,-10.805349,20.623217,-2.092087,0.000000,1
5,11,9,-10.347697,20.623217,-2.092087,0.000000,1
6,11,9,-9.890044,20.623217,-2.092087,0.000000,1
7,11,9,-9.432392,20.623217,-2.092087,0.000000,1
8,11,9,-8.974740,20.623217,-2.092087,0.000000,1
9,11,9,-8.517087,20.623217,-2.092087,0.000000,1
10,11,9,-8.059435,20.623217,-2.092087,0.000000,1
11,11,9,-7.601783,20.623217,-2.092087,0.000021,1
12,11,9,-7.144131,20.623217,-2.092087,0.000208,1
13,11,9,-6.686478,20.623217,-2.092087,0.001106,1
14,11,9,-6.228826,20.623217,-2.092087,0.003691,1
15,11,9,-5.771174,20.623217,-2.092087,0.008233,1
16,11,9,-5.313522,20.623217,-2.092087,0.012644,0
17,11,9,-4.855869,20.623217,-2.092087,0.013517,0
18,11,9,-4.398217,20.623217,-2.092087,0.010071,0
19,11,9,-3.940565,20.623217,-2.092087,0.005195,1
20,11,9,-3.482913,20.623217,-2.092087,0.001817,1
21,11,9,-3.025260,20.623217,-2.092087,0.000410,1
22,11,9,-2.567608,20.623217,-2.092087,0.000053,1
23,11,9,-2.109956,20.623217,-2.092087,0.000003,1
24,11,9,-1.652303,20.623217,-2.092087,0.000000,1
25,11,9,-1.194651,20.623217,-2.092087,0.000000,1
26,11,9,-0.736999,20.623217,-2.092087,0.000000,1
27,11,9,-0.279347,20.623217,-2.092087,0.000000,1
28,11,9,0.178306,20.623217,-2.092087,0.000000,1
29,11,9,0.635958,20.623217,-2.092087,0.000000,1
0,12,9,-12.635958,21.080869,-2.092087,0.000000,1
1,12,9,-12.178306,21.080869,-2.092087,0.000000,1
2,12,9,-11.720653,21.080869,-2.092087,0.000000,1
3,12,9,-11.263001,21.080869,-2.092087,0.000000,1
4,12,9,-10.805349,21.080869,-2.092087,0.000000,1
5,12,9,-10.347697,21.080869,-2.092087,0.000000,1
6,12,9,-9.890044,21.080869,-2.092087,0.000000,1
7,12,9,-9.432392,21.080869,-2.092087,0.000000,1
8,12,9,-8.974740,21.080869,-2.092087,0.000000,1
9,12,9,-8.517087,21.080869,-2.092087,0.000001,1
10,12,9,-8.059435,21.080869,-2.092087,0.000006,1
11,12,9,-7.601783,21.080869,-2.092087,0.000013,1
12,12,9,-7.144131,21.080869,-2.092087,0.000111,1
13,12,9,-6.686478,21.080869,-2.092087,0.001012,1
14,12,9,-6.228826,21.080869,-2.092087,0.003960,1
15,12,9,-5.771174,21.080869,-2.092087,0.009409,1
16,12,9,-5.313522,21.080869,-2.092087,0.014800,0
17,12,9,-4.855869,21.080869,-2.092087,0.015872,0
18,12,9,-4.398217,21.080869,-2.092087,0.011648,0
19,12,9,-3.940565,21.080869,-2.092087,0.005744,1
20,12,9,-3.482913,21.080869,-2.092087,0.001796,1
21,12,9,-3.025260,21.080869,-2.092087,0.000295,1
22,12,9,-2.567608,21.080869,-2.092087,0.000001,1
23,12,9,-2.109956,21.080869,-2.092087,0.000010,1
24,12,9,-1.652303,21.080869,-2.092087,0.000002,1
25,12,9,-1.194651,21.080869,-2.092087,0.000000,1
26,12,9,-0.736999,21.080869,-2.092087,0.000000,1
27,12,9,-0.279347,21.080869,-2.092087,0.000000,1
28,12,9,0.178306,21.080869,-2.092087,0.000000,1
29,12,9,0.635958,21.080869,-2.092087,0.000000,1
0,13,9,-12.635958,21.538522,-2.092087,0.000000,1
1,13,9,-12.178306,21.538522,-2.092087,0.000000,1
2,13,9,-11.720653,21.538522,-2.092087,0.000000,1
3,13,9,-11.263001,21.538522,-2.092087,0.000000,1
4,13,9,-10.805349,21.538522,-2.092087,0.000000,1
5,13,9,-10.347697,21.538522,-2.092087,0.000000,1
6,13,9,-9.890044,21.538522,-2.092087,0.000000,1
7,13,9,-9.432392,21.538522,-2.092087,0.000000,1
8,13,9,-8.974740,21.538522,-2.092087,0.000000,1
9,13,9,-8.517087,21.538522,-2.092087,0.000002,1
10,13,9,-8.059435,21.538522,-2.092087,0.000023,1
11,13,9,-7.601783,21.538522,-2.092087,0.000132,1
12,13,9,-7.144131,21.538522,-2.092087,0.000426,1
13,13,9,-6.686478,21.538522,-2.092087,0.000701,1
14,13,9,-6.228826,21.538522,-2.092087,0.000032,1
15,13,9,-5.771174,21.538522,-2.092087,0.002379,1
16,13,9,-5.313522,21.538522,-2.092087,0.005278,1
17,13,9,-4.855869,21.538522,-2.092087,0.005888,1
18,13,9,-4.398217,21.538522,-2.092087,0.003542,1
19,13,9,-3.940565,21.538522,-2.092087,0.000664,1
20,13,9,-3.482913,21.538522,-2.092087,0.000629,1
21,13,9,-3.025260,21.538522,-2.092087,0.000564,1
22,13,9,-2.567608,21.538522,-2.092087,0.000217,1
23,13,9,-2.109956,21.538522,-2.092087,0.000047,1
24,13,9,-1.652303,21.538522,-2.092087,0.000006,1
25,13,9,-1.194651,21.538522,-2.092087,0.000000,1
26,13,9,-0.736999,21.538522,-2.092087,0.000000,1
27,13,9,-0.279347,21.538522,-2.092087,0.000000,1
28,13,9,0.178306,21.538522,-2.092087,0.000000,1
29,13,9,0.635958,21.538522,-2.092087,0.000000,1
0,14,9,-12.635958,21.996174,-2.092087,0.000000,1
1,14,9,-12.178306,21.996174,-2.092087,0.000000,1
2,14,9,-11.720653,21.996174,-2.092087,0.000000,1
3,14,9,-11.263001,21.996174,-2.092087,0.000000,1
4,14,9,-10.805349,21.996174,-2.092087,0.000000,1
5,14,9,-10.347697,21.996174,-2.092087,0.000000,1
6,14,9,-9.890044,21.996174,-2.092087,0.000000,1
7,14,9,-9.432392,21.996174,-2.092087,0.000000,1
8,14,9,-8.974740,21.996174,-2.092087,0.000000,1
9,14,9,-8.517087,21.996174,-2.092087,0.000004,1
10,14,9,-8.059435,21.996174,-2.092087,0.000045,1
11,14,9,-7.601783,21.996174,-2.092087,0.000297,1
12,14,9,-7.144131,21.996174,-2.092087,0.001272,1
13,14,9,-6.686478,21.996174,-2.092087,0.003707,1
14,14,9,-6.228826,21.996174,-2.092087,0.007712,1
15,14,9,-5.771174,21.996174,-2.092087,0.012053,0
16,14,9,-5.313522,21.996174,-2.092087,0.014961,0
17,14,9,-4.855869,21.996174,-2.092087,0.015443,0
18,14,9,-4.398217,21.996174,-2.092087,0.013373,0
19,14,9,-3.940565,21.996174,-2.092087,0.009379,1
20,14,9,-3.482913,21.996174,-2.092087,0.005044,1
21,14,9,-3.025260,21.996174,-2.092087,0.001972,1
22,14,9,-2.567608,21.996174,-2.092087,0.000534,1
23,14,9,-2.109956,21.996174,-2.092087,0.000095,1
24,14,9,-1.652303,21.996174,-2.092087,0.000011,1
25,14,9,-1.194651,21.996174,-2.092087,0.000001,1
26,14,9,-0.736999,21.996174,-2.092087,0.000000,1
27,14,9,-0.279347,21.996174,-2.092087,0.000000,1
28,14,9,0.178306,21.996174,-2.092087,0.000000,1
29,14,9,0.635958,21.996174,-2.092087,0.000000,1
0,15,9,-12.635958,22.453826,-2.092087,0.000000,1
1,15,9,-12.178306,22.453826,-2.092087,0.000000,1
2,15,9,-11.720653,22.453826,-2.092087,0.000000,1
3,15,9,-11.263001,22.453826,-2.092087,0.000000,1
4,15,9,-10.805349,22.453826,-2.092087,0.000000,1
5,15,9,-10.347697,22.453826,-2.092087,0.000000,1
6,15,9,-9.890044,22.453826,-2.092087,0.000000,1
7,15,9,-9.432392,22.453826,-2.092087,0.000000,1
8,15,9,-8.974740,22.453826,-2.092087,0.000000,1
9,15,9,-8.517087,22.453826,-2.092087,0.000005,1
10,15,9,-8.059435,22.453826,-2.092087,0.000054,1
11,15,9,-7.601783,22.453826,-2.092087,0.000387,1
12,15,9,-7.144131,22.453826,-2.092087,0.001831,1
13,15,9,-6.686478,22.453826,-2.092087,0.005992,1
14,15,9,-6.228826,22.453826,-2.092087,0.014154,0
15,15,9,-5.771174,22.453826,-2.092087,0.024959,0
16,15,9,-5.313522,22.453826,-2.092087,0.033678,0
17,15,9,-4.855869,22.453826,-2.092087,0.035272,0
18,15,9,-4.398217,22.453826,-2.092087,0.028741,0
19,15,9,-3.940565,22.453826,-2.092087,0.018038,0
20,15,9,-3.482913,22.453826,-2.092087,0.008539,1
21,15,9,-3.025260,22.453826,-2.092087,0.002957,1
22,15,9,-2.567608,22.453826,-2.092087,0.000721,1
23,15,9,-2.109956,22.453826,-2.092087,0.000118,1
24,15,9,-1.652303,22.453826,-2.092087,0.000012,1
25,15,9,-1.194651,22.453826,-2.092087,0.000001,1
26,15,9,-0.736999,22.453826,-2.092087,0.000000,1
27,15,9,-0.279347,22.453826,-2.092087,0.000000,1
28,15,9,0.178306,22.453826,-2.092087,0.000000,1
29,15,9,0.635958,22.453826,-2.092087,0.000000,1
0,16,9,-12.635958,22.911478,-2.092087,0.000000,1
1,16,9,-12.178306,22.911478,-2.092087,0.000000,1
2,16,9,-11.720653,22.911478,-2.092087,0.000000,1
3,16,9,-11.263001,22.911478,-2.092087,0.000000,1
4,16,9,-10.805349,22.911478,-2.092087,0.000000,1
5,16,9,-10.347697,22.911478,-2.092087,0.000000,1
6,16,9,-9.890044,22.911478,-2.092087,0.000000,1
7,16,9,-9.432392,22.911478,-2.092087,0.000000,1
8,16,9,-8.974740,22.911478,-2.092087,0.000000,1
9,16,9,-8.517087,22.911478,-2.092087,0.000003,1
10,16,9,-8.059435,22.911478,-2.092087,0.000042,1
11,16,9,-7.601783,22.911478,-2.092087,0.000329,1
12,16,9,-7.144131,22.911478,-2.092087,0.001671,1
13,16,9,-6.686478,22.911478,-2.092087,0.005860,1
14,16,9,-6.228826,22.911478,-2.092087,0.014753,0
15,16,9,-5.771174,22.911478,-2.092087,0.027399,0
16,16,9,-5.313522,22.911478,-2.092087,0.038167,0
17,16,9,-4.855869,22.911478,-2.092087,0.040185,0
18,16,9,-4.398217,22.911478,-2.092087,0.032013,0
19,16,9,-3.940565,22.911478,-2.092087,0.019200,0
20,16,9,-3.482913,22.911478,-2.092087,0.008558,1
21,16,9,-3.025260,22.911478,-2.092087,0.002770,1
22,16,9,-2.567608,22.911478,-2.092087,0.000629,1
23,16,9,-2.109956,22.911478,-2.092087,0.000095,1
24,16,9,-1.652303,22.911478,-2.092087,0.000009,1
25,16,9,-1.194651,22.911478,-2.092087,0.000000,1
26,16,9,-0.736999,22.911478,-2.092087,0.000000,1
27,16,9,-0.279347,22.911478,-2.092087,0.000000,1
28,16,9,0.178306,22.911478,-2.092087,0.000000,1
29,16,9,0.635958,22.911478,-2.092087,0.000000,1
0,17,9,-12.635958,23.369131,-2.092087,0.000000,1
1,17,9,-12.178306,23.369131,-2.092087,0.000000,1
2,17,9,-11.720653,23.369131,-2.092087,0.000000,1
3,17,9,-11.263001,23.369131,-2.092087,0.000000,1
4,17,9,-10.805349,23.369131,-2.092087,0.000000,1
5,17,9,-10.347697,23.369131,-2.092087,0.000000,1
6,17,9,-9.890044,23.369131,-2.092087,0.000000,1
7,17,9,-9.432392,23.369131,-2.092087,0.000000,1
8,17,9,-8.974740,23.369131,-2.092087,0.000000,1
9,17,9,-8.517087,23.369131,-2.092087,0.000002,1
10,17,9,-8.059435,23.369131,-2.092087,0.000022,1
11,17,9,-7.601783,23.369131,-2.092087,0.000187,1
12,17,9,-7.144131,23.369131,-2.092087,0.001022,1
13,17,9,-6.686478,23.369131,-2.092087,0.003815,1
14,17,9,-6.228826,23.369131,-2.092087,0.010133,0
15,17,9,-5.771174,23.369131,-2.092087,0.019607,0
16,17,9,-5.313522,23.369131,-2.092087,0.027987,0
17,17,9,-4.855869,23.369131,-2.092087,0.029584,0
18,17,9,-4.398217,23.369131,-2.092087,0.023167,0
19,17,9,-3.940565,23.369131,-2.092087,0.013412,0
20,17,9,-3.482913,23.369131,-2.092087,0.005690,1
21,17,9,-3.025260,23.369131,-2.092087,0.001735,1
22,17,9,-2.567608,23.369131,-2.092087,0.000368,1
23,17,9,-2.109956,23.369131,-2.092087,0.000052,1
24,17,9,-1.652303,23.369131,-2.092087,0.000004,1
25,17,9,-1.194651,23.369131,-2.092087,0.000000,1
26,17,9,-0.736999,23.369131,-2.092087,0.000000,1
27,17,9,-0.279347,23.369131,-2.092087,0.000000,1
28,17,9,0.178306,23.369131,-2.092087,0.000000,1
29,17,9,0.635958,23.369131,-2.092087,0.000000,1
0,18,9,-12.635958,23.826783,-2.092087,0.000000,1
1,18,9,-12.178306,23.826783,-2.092087,0.000000,1
2,18,9,-11.720653,23.826783,-2.092087,0.000000,1
3,18,9,-11.263001,23.826783,-2.092087,0.000000,1
4,18,9,-10.805349,23.826783,-2.092087,0.000000,1
5,18,9,-10.347697,23.826783,-2.092087,0.000000,1
6,18,9,-9.890044,23.826783,-2.092087,0.000000,1
7,18,9,-9.432392,23.826783,-2.092087,0.000000,1
8,18,9,-8.974740,23.826783,-2.092087,0.000000,1
9,18,9,-8.517087,23.826783,-2.092087,0.000000,1
10,18,9,-8.059435,23.826783,-2.092087,0.000008,1
11,18,9,-7.601783,23.826783,-2.092087,0.000071,1
12,18,9,-7.144131,23.826783,-2.092087,0.000419,1
13,18,9,-6.686478,23.826783,-2.092087,0.001676,1
14,18,9,-6.228826,23.826783,-2.092087,0.004697,1
15,18,9,-5.771174,23.826783,-2.092087,0.009455,1
16,18,9,-5.313522,23.826783,-2.092087,0.013805,0
17,18,9,-4.855869,23.826783,-2.092087,0.014646,0
18,18,9,-4.398217,23.826783,-2.092087,0.011289,0
19,18,9,-3.940565,23.826783,-2.092087,0.006320,1
20,18,9,-3.482913,23.826783,-2.092087,0.002553,1
21,18,9,-3.025260,23.826783,-2.092087,0.000731,1
22,18,9,-2.567608,23.826783,-2.092087,0.000144,1
23,18,9,-2.109956,23.826783,-2.092087,0.000018,1
24,18,9,-1.652303,23.826783,-2.092087,0.000001,1
25,18,9,-1.194651,23.826783,-2.092087,0.000000,1
26,18,9,-0.736999,23.826783,-2.092087,0.000000,1
27,18,9,-0.279347,23.826783,-2.092087,0.000000,1
28,18,9,0.178306,23.826783,-2.092087,0.000000,1
29,18,9,0.635958,23.826783,-2.092087,0.000000,1
0,19,9,-12.635958,24.284435,-2.092087,0.000000,1
1,19,9,-12.178306,24.284435,-2.092087,0.000000,1
2,19,9,-11.720653,24.284435,-2.092087,0.000000,1
3,19,9,-11.263001,24.284435,-2.092087,0.000000,1
4,19,9,-10.805349,24.284435,-2.092087,0.000000,1
5,19,9,-10.347697,24.284435,-2.092087,0.000000,1
6,19,9,-9.890044,24.284435,-2.092087,0.000000,1
7,19,9,-9.432392,24.284435,-2.092087,0.000000,1
8,19,9,-8.974740,24.284435,-2.092087,0.000000,1
9,19,9,-8.517087,24.284435,-2.092087,0.000000,1
10,19,9,-8.059435,24.284435,-2.092087,0.000002,1
11,19,9,-7.601783,24.284435,-2.092087,0.000017,1
12,19,9,-7.144131,24.284435,-2.092087,0.000113,1
13,19,9,-6.686478,24.284435,-2.092087,0.000488,1
14,19,9,-6.228826,24.284435,-2.092087,0.001449,1
15,19,9,-5.771174,24.284435,-2.092087,0.003041,1
16,19,9,-5.313522,24.284435,-2.092087,0.004543,1
17,19,9,-4.855869,24.284435,-2.092087,0.004837,1
18,19,9,-4.398217,24.284435,-2.092087,0.003670,1
19,19,9,-3.940565,24.284435,-2.092087,0.001984,1
20,19,9,-3.482913,24.284435,-2.092087,0.000761,1
21,19,9,-3.025260,24.284435,-2.092087,0.000203,1
22,19,9,-2.567608,24.284435,-2.092087,0.000037,1
23,19,9,-2.109956,24.284435,-2.092087,0.000004,1
24,19,9,-1.652303,24.284435,-2.092087,0.000000,1
25,19,9,-1.194651,24.284435,-2.092087,0.000000,1
26,19,9,-0.736999,24.284435,-2.092087,0.000000,1
27,19,9,-0.279347,24.284435,-2.092087,0.000000,1
28,19,9,0.178306,24.284435,-2.092087,0.000000,1
29,19,9,0.635958,24.284435,-2.092087,0.000000,1
0,20,9,-12.635958,24.742087,-2.092087,0.000000,1
1,20,9,-12.178306,24.742087,-2.092087,0.000000,1
2,20,9,-11.720653,24.742087,-2.092087,0.000000,1
3,20,9,-11.263001,24.742087,-2.092087,0.000000,1
4,20,9,-10.805349,24.742087,-2.092087,0.000000,1
5,20,9,-10.347697,24.742087,-2.092087,0.000000,1
6,20,9,-9.890044,24.742087,-2.092087,0.000000,1
7,20,9,-9.432392,24.742087,-2.092087,0.000000,1
8,20,9,-8.974740,24.742087,-2.092087,0.000000,1
9,20,9,-8.517087,24.742087,-2.092087,0.000000,1
10,20,9,-8.059435,24.742087,-2.092087,0.000000,1
11,20,9,-7.601783,24.742087,-2.092087,0.000003,1
12,20,9,-7.144131,24.742087,-2.092087,0.000019,1
13,20,9,-6.686478,24.742087,-2.092087,0.000090,1
14,20,9,-6.228826,24.742087,-2.092087,0.000288,1
15,20,9,-5.771174,24.742087,-2.092087,0.000632,1
16,20,9,-5.313522,24.742087,-2.092087,0.000967,1
17,20,9,-4.855869,24.742087,-2.092087,0.001034,1
18,20,9,-4.398217,24.742087,-2.092087,0.000771,1
19,20,9,-3.940565,24.742087,-2.092087,0.000401,1
20,20,9,-3.482913,24.742087,-2.092087,0.000145,1
21,20,9,-3.025260,24.742087,-2.092087,0.000036,1
22,20,9,-2.567608,24.742087,-2.092087,0.000006,1
23,20,9,-2.109956,24.742087,-2.092087,0.000001,1
24,20,9,-1.652303,24.742087,-2.092087,0.000000,1
25,20,9,-1.194651,24.742087,-2.092087,0.000000,1
26,20,9,-0.736999,24.742087,-2.092087,0.000000,1
27,20,9,-0.279347,24.742087,-2.092087,0.000000,1
28,20,9,0.178306,24.742087,-2.092087,0.000000,1
29,20,9,0.635958,24.742087,-2.092087,0.000000,1
0,21,9,-12.635958,25.199740,-2.092087,0.000000,1
1,21,9,-12.178306,25.199740,-2.092087,0.000000,1
2,21,9,-11.720653,25.199740,-2.092087,0.000000,1
3,21,9,-11.263001,25.199740,-2.092087,0.000000,1
4,21,9,-10.805349,25.199740,-2.092087,0.000000,1
5,21,9,-10.347697,25.199740,-2.092087,0.000000,1
6,21,9,-9.890044,25.199740,-2.092087,0.000000,1
7,21,9,-9.432392,25.199740,-2.092087,0.000000,1
8,21,9,-8.974740,25.199740,-2.092087,0.000000,1
9,21,9,-8.517087,25.199740,-2.092087,0.000000,1
10,21,9,-8.059435,25.199740,-2.092087,0.000000,1
11,21,9,-7.601783,25.199740,-2.092087,0.000000,1
12,21,9,-7.144131,25.199740,-2.092087,0.000002,1
13,21,9,-6.686478,25.199740,-2.092087,0.000010,1
14,21,9,-6.228826,25.199740,-2.092087,0.000035,1
15,21,9,-5.771174,25.199740,-2.092087,0.000080,1
16,21,9,-5.313522,25.199740,-2.092087,0.000127,1
17,21,9,-4.855869,25.199740,-2.092087,0.000136,1
18,21,9,-4.398217,25.199740,-2.092087,0.000100,1
19,21,9,-3.940565,25.199740,-2.092087,0.000050,1
20,21,9,-3.482913,25.199740,-2.092087,0.000017,1
21,21,9,-3.025260,25.199740,-2.092087,0.000004,1
22,21,9,-2.567608,25.199740,-2.092087,0.000001,1
23,21,9,-2.109956,25.199740,-2.092087,0.000000,1
24,21,9,-1.652303,25.199740,-2.092087,0.000000,1
25,21,9,-1.194651,25.199740,-2.092087,0.000000,1
26,21,9,-0.736999,25.199740,-2.092087,0.000000,1
27,21,9,-0.279347,25.199740,-2.092087,0.000000,1
28,21,9,0.178306,25.199740,-2.092087,0.000000,1
29,21,9,0.635958,25.199740,-2.092087,0.000000,1
0,22,9,-12.635958,25.657392,-2.092087,0.000000,1
1,22,9,-12.178306,25.657392,-2.092087,0.000000,1
2,22,9,-11.720653,25.657392,-2.092087,0.000000,1
3,22,9,-11.263001,25.657392,-2.092087,0.000000,1
4,22,9,-10.805349,25.657392,-2.092087,0.000000,1
5,22,9,-10.347697,25.657392,-2.092087,0.000000,1
6,22,9,-9.890044,25.657392,-2.092087,0.000000,1
7,22,9,-9.432392,25.657392,-2.092087,0.000000,1
8,22,9,-8.974740,25.657392,-2.092087,0.000000,1
9,22,9,-8.517087,25.657392,-2.092087,0.000000,1
10,22,9,-8.059435,25.657392,-2.092087,0.000000,1
11,22,9,-7.601783,25.657392,-2.092087,0.000000,1
12,22,9,-7.144131,25.657392,-2.092087,0.000000,1
13,22,9,-6.686478,25.657392,-2.092087,0.000001,1
14,22,9,-6.228826,25.657392,-2.092087,0.000002,1
15,22,9,-5.771174,25.657392,-2.092087,0.000006,1
16,22,9,-5.313522,25.657392,-2.092087,0.000009,1
17,22,9,-4.855869,25.657392,-2.092087,0.000010,1
18,22,9,-4.398217,25.657392,-2.092087,0.000007,1
19,22,9,-3.940565,25.657392,-2.092087,0.000003,1
20,22,9,-3.482913,25.657392,-2.092087,0.000001,1
21,22,9,-3.025260,25.657392,-2.092087,0.000000,1
22,22,9,-2.567608,25.657392,-2.092087,0.000000,1
23,22,9,-2.109956,25.657392,-2.092087,0.000000,1
24,22,9,-1.652303,25.657392,-2.092087,0.000000,1
25,22,9,-1.194651,25.657392,-2.092087,0.000000,1
26,22,9,-0.736999,25.657392,-2.092087,0.000000,1
27,22,9,-0.279347,25.657392,-2.092087,0.000000,1
28,22,9,0.178306,25.657392,-2.092087,0.000000,1
29,22,9,0.635958,25.657392,-2.092087,0.000000,1
0,23,9,-12.635958,26.115044,-2.092087,0.000000,1
1,23,9,-12.178306,26.115044,-2.092087,0.000000,1
2,23,9,-11.720653,26.115044,-2.092087,0.000000,1
3,23,9,-11.263001,26.115044,-2.092087,0.000000,1
4,23,9,-10.805349,26.115044,-2.092087,0.000000,1
5,23,9,-10.347697,26.115044,-2.092087,0.000000,1
6,23,9,-9.890044,26.115044,-2.092087,0.000000,1
7,23,9,-9.432392,26.115044,-2.092087,0.000000,1
8,23,9,-8.974740,26.115044,-2.092087,0.000000,1
9,23,9,-8.517087,26.115044,-2.092087,0.000000,1
10,23,9,-8.059435,26.115044,-2.092087,0.000000,1
11,23,9,-7.601783,26.115044,-2.092087,0.000000,1
12,23,9,-7.144131,26.115044,-2.092087,0.000000,1
13,23,9,-6.686478,26.115044,-2.092087,0.000000,1
14,23,9,-6.228826,26.115044,-2.092087,0.000000,1
15,23,9,-5.771174,26.115044,-2.092087,0.000000,1
16,23,9,-5.313522,26.115044,-2.092087,0.000000,1
17,23,9,-4.855869,26.115044,-2.092087,0.000000,1
18,23,9,-4.398217,26.115044,-2.092087,0.000000,1
19,23,9,-3.940565,26.115044,-2.092087,0.000000,1
20,23,9,-3.482913,26.115044,-2.092087,0.000000,1
21,23,9,-3.025260,26.115044,-2.092087,0.000000,1
22,23,9,-2.567608,26.115044,-2.092087,0.000000,1
23,23,9,-2.109956,26.115044,-2.092087,0.000000,1
24,23,9,-1.652303,26.115044,-2.092087,0.000000,1
25,23,9,-1.194651,26.115044,-2.092087,0.000000,1
26,23,9,-0.736999,26.115044,-2.092087,0.000000,1
27,23,9,-0.279347,26.115044,-2.092087,0.000000,1
28,23,9,0.178306,26.115044,-2.092087,0.000000,1
29,23,9,0.635958,26.115044,-2.092087,0.000000,1
0,24,9,-12.635958,26.572697,-2.092087,0.000000,1
1,24,9,-12.178306,26.572697,-2.092087,0.000000,1
2,24,9,-11.720653,26.572697,-2.092087,0.000000,1
3,24,9,-11.263001,26.572697,-2.092087,0.000000,1
4,24,9,-10.805349,26.572697,-2.092087,0.000000,1
5,24,9,-10.347697,26.572697,-2.092087,0.000000,1
6,24,9,-9.890044,26.572697,-2.092087,0.000000,1
7,24,9,-9.432392,26.572697,-2.092087,0.000000,1
8,24,9,-8.974740,26.572697,-2.092087,0.000000,1
9,24,9,-8.517087,26.572697,-2.092087,0.000000,1
10,24,9,-8.059435,26.572697,-2.092087,0.000000,1
11,24,9,-7.601783,26.572697,-2.092087,0.000000,1
12,24,9,-7.144131,26.572697,-2.092087,0.000000,1
13,24,9,-6.686478,26.572697,-2.092087,0.000000,1
14,24,9,-6.228826,26.572697,-2.092087,0.000000,1
15,24,9,-5.771174,26.572697,-2.092087,0.000000,1
16,24,9,-5.313522,26.572697,-2.092087,0.000000,1
17,24,9,-4.855869,26.572697,-2.092087,0.000000,1
18,24,9,-4.398217,26.572697,-2.092087,0.000000,1
19,24,9,-3.940565,26.572697,-2.092087,0.000000,1
20,24,9,-3.482913,26.572697,-2.092087,0.000000,1
21,24,9,-3.025260,26.572697,-2.092087,0.000000,1
22,24,9,-2.567608,26.572697,-2.092087,0.000000,1
23,24,9,-2.109956,26.572697,-2.092087,0.000000,1
24,24,9,-1.652303,26.572697,-2.092087,0.000000,1
25,24,9,-1.194651,26.572697,-2.092087,0.000000,1
26,24,9,-0.736999,26.572697,-2.092087,0.000000,1
27,24,9,-0.279347,26.572697,-2.092087,0.000000,1
28,24,9,0.178306,26.572697,-2.092087,0.000000,1
29,24,9,0.635958,26.572697,-2.092087,0.000000,1
0,25,9,-12.635958,27.030349,-2.092087,0.000000,1
1,25,9,-12.178306,27.030349,-2.092087,0.000000,1
2,25,9,-11.720653,27.030349,-2.092087,0.000000,1
3,25,9,-11.263001,27.030349,-2.092087,0.000000,1
4,25,9,-10.805349,27.030349,-2.092087,0.000000,1
5,25,9,-10.347697,27.030349,-2.092087,0.000000,1
6,25,9,-9.890044,27.030349,-2.092087,0.000000,1
7,25,9,-9.432392,27.030349,-2.092087,0.000000,1
8,25,9,-8.974740,27.030349,-2.092087,0.000000,1
9,25,9,-8.517087,27.030349,-2.092087,0.000000,1
10,25,9,-8.059435,27.030349,-2.092087,0.000000,1
11,25,9,-7.601783,27.030349,-2.092087,0.000000,1
12,25,9,-7.144131,27.030349,-2.092087,0.000000,1
13,25,9,-6.686478,27.030349,-2.092087,0.000000,1
14,25,9,-6.228826,27.030349,-2.092087,0.000000,1
15,25,9,-5.771174,27.030349,-2.092087,0.000000,1
16,25,9,-5.313522,27.030349,-2.092087,0.000000,1
17,25,9,-4.855869,27.030349,-2.092087,0.000000,1
18,25,9,-4.398217,27.030349,-2.092087,0.000000,1
19,25,9,-3.940565,27.030349,-2.092087,0.000000,1
20,25,9,-3.482913,27.030349,-2.092087,0.000000,1
21,25,9,-3.025260,27.030349,-2.092087,0.000000,1
22,25,9,-2.567608,27.030349,-2.092087,0.000000,1
23,25,9,-2.109956,27.030349,-2.092087,0.000000,1
24,25,9,-1.652303,27.030349,-2.092087,0.000000,1
25,25,9,-1.194651,27.030349,-2.092087,0.000000,1
26,25,9,-0.736999,27.030349,-2.092087,0.000000,1
27,25,9,-0.279347,27.030349,-2.092087,0.000000,1
28,25,9,0.178306,27.030349,-2.092087,0.000000,1
29,25,9,0.635958,27.030349,-2.092087,0.000000,1
0,26,9,-12.635958,27.488001,-2.092087,0.000000,1
1,26,9,-12.178306,27.488001,-2.092087,0.000000,1
2,26,9,-11.720653,27.488001,-2.092087,0.000000,1
3,26,9,-11.263001,27.488001,-2.092087,0.000000,1
4,26,9,-10.805349,27.488001,-2.092087,0.000000,1
5,26,9,-10.347697,27.488001,-2.092087,0.000000,1
6,26,9,-9.890044,27.488001,-2.092087,0.000000,1
7,26,9,-9.432392,27.488001,-2.092087,0.000000,1
8,26,9,-8.974740,27.488001,-2.092087,0.000000,1
9,26,9,-8.517087,27.488001,-2.092087,0.000000,1
10,26,9,-8.059435,27.488001,-2.092087,0.000000,1
11,26,9,-7.601783,27.488001,-2.092087,0.000000,1
12,26,9,-7.144131,27.488001,-2.092087,0.000000,1
13,26,9,-6.686478,27.488001,-2.092087,0.000000,1
14,26,9,-6.228826,27.488001,-2.092087,0.000000,1
15,26,9,-5.771174,27.488001,-2.092087,0.000000,1
16,26,9,-5.313522,27.488001,-2.092087,0.000000,1
17,26,9,-4.855869,27.488001,-2.092087,0.000000,1
